holding_id,filed_by,official_flight_id,filed_by_in_catalog,filed_by_in_collection,location,special_location,scale_1,scale_2,scale_3,index_type,index_scale,index_filed_under,begin_date,end_date,size,height,width,vertical,oblique_high,oblique_low,overlap,sidelap,filmtype,bw,bw_IR,color,color_IR,spectral_range,printt,pos_trans,negative,digital,o_p_d,black and white,Color,cut Frame,roll,print,acquired_digital,positive,negative,spectral description,extra,roll,cut_frame,filter,generation_held,camera,lens_focal_length,platform_id,directional_orientation,altitude_a,altitude_b,altitude_c,contractor_requestor,flown_by,acquired_from,note,copyright,access_limitations,area_general,counties,index_digital,frames_scanned,estimated_frame_count,ready_ref,prod_test,last_update
502035,73-149-01413,"73-149, acc. 01413",73-149 acc. 01413,"73-149, acc. 01413",5,Roll Film Collection,24650,NULL,NULL,NASA-FSR,2000000,NULL,1973-09-25,1973-09-25,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,20%,3400,1,0,0,0,510-700nm,0,1,0,0,Positive Transparency; Black & White,Black & White,,,,,,Positive Transparency,,,,1,0,NULL,3rd generation,"HR-732, # 18",24 in. (609.6mm),NULL,Various,49300,NULL,NULL,Bakerville Fire Assessment,NASA - Ames,NASA - Ames,NULL,Reproduction rights held by the Regents of the University of California.,NULL,Lake County (California),Lake;,1,0,NULL,no,prod,2016-11-14 13:01:42
502036,73-149-01414,"73-149, acc. 01414",73-149 acc. 01414,"73-149, acc. 01414",5,Roll Film Collection,24650,NULL,NULL,NASA-FSR,2000000,NULL,1973-09-25,1973-09-25,frames 9 x 9 inches,9,9,1,0,0,60%,NULL,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HR-732, # 19",24 in. (609.6mm),NULL,Various,49300,NULL,NULL,Bakerville Fire Assessment,NASA - Ames,NASA - Ames,NULL,Public Domain,NULL,Lake County (California),Lake;,1,0,NULL,no,prod,2016-11-14 13:02:43
502037,73-149-01415,"73-149, acc. 01415",73-149 acc. 01415,"73-149, acc. 01415",5,Roll Film Collection,24650,NULL,NULL,NASA-FSR,2000000,NULL,1973-09-25,1973-09-25,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,20%,2424,0,0,0,1,700-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HR-732, # 20",24 in. (609.6mm),NULL,Various,49300,NULL,NULL,Bakerville Fire Assessment,NASA - Ames,NASA - Ames,NULL,Public Domain,NULL,Lake County (California),Lake;,1,0,NULL,no,prod,2016-11-14 13:03:59
502038,73-170B-01504,"73-170B, acc. 01504",73-170B acc. 01504,"73-170B, acc. 01504",5,Roll Film Collection,96000,NULL,NULL,NASA-FSR,2000000,NULL,1973-10-03,1973-10-03,frames 9 x 9 inches,9,9,1,0,0,60%,NULL,3400,1,0,0,0,510-700nm,0,1,0,0,Positive Transparency; Black & White,Black & White,,,,,,Positive Transparency,,,,1,0,NULL,NULL,"HC-730V, # 6",6 in. (152.4mm),#4,N-S,48000,NULL,NULL,Bakerville Fire Assessment,NASA - Ames,NASA - Ames,NULL,Reproduction rights held by the Regents of the University of California.,NULL,Lake County (California),Lake;,1,2,NULL,no,prod,2016-11-14 13:08:05
502039,73-170B-01505,"73-170B, acc. 01505",73-170B acc. 01505,"73-170B, acc. 01505",5,Roll Film Collection,24000,NULL,NULL,NASA-FSR,2000000,NULL,1973-10-03,1973-10-03,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,NULL,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HR-732, # 9",24 in. (609.6mm),#4,N-S,48000,NULL,NULL,Bakerville Fire Assessment,NASA - Ames,NASA - Ames,NULL,Public Domain,NULL,Lake County (California),Lake;,1,0,NULL,no,prod,2016-11-14 13:06:28
502040,73-173-01494,"73-173, acc. 01494",73-173 acc. 01494,"73-173, acc. 01494",5,Roll Film Collection,130000,NULL,NULL,NASA-FSR,2000000,NULL,1973-10-10,1973-10-10,frames 9 x 9 inches,9,9,1,0,0,60%,NULL,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HC-730V, # 6",6 in. (152.4mm),#4,Various,65000,NULL,NULL,ERTS-1 Aircraft Support,NASA - Ames,NASA - Ames,NULL,Public Domain,NULL,California - Regions,Sacramento; Yolo; Sutter; Yuba; Colusa; Glenn; Butte;,1,0,NULL,no,prod,2017-01-06 15:37:39
502041,73-173-01495,"73-173, acc. 01495",73-173 acc. 01495,"73-173, acc. 01495",5,Roll Film Collection,32500,NULL,NULL,NASA-FSR,2000000,NULL,1973-10-10,1973-10-10,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,NULL,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HR-732, # 9",24 in. (609.6mm),#4,Various,65000,NULL,NULL,ERTS-1 Aircraft Support,NASA - Ames,NASA - Ames,NULL,Public Domain,NULL,California - Regions,Sacramento; Yolo; Sutter; Yuba; Colusa; Glenn; Butte;,1,2,NULL,no,prod,2017-07-19 10:11:27
502042,73-176-01503,"73-176, acc. 01503",73-176 acc. 01503,"73-176, acc. 01503",5,Roll Film Collection,32500,NULL,NULL,NASA-FSR,2000000,NULL,1973-10-17,1973-10-17,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,NULL,SO-397,0,0,1,0,400-700nm,0,1,0,0,Positive Transparency; Color,,Color,,,,,Positive Transparency,,,,1,0,NULL,NULL,"HR-732, # 20",24 in. (609.6mm),#4,Various,65000,NULL,NULL,FE 3432 Water Penetration Film Test,NASA - Ames,NASA - Ames,"Lake Tahoe, Clear Lake, Carquinez Strait, San Francisco Bay.",Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,San Mateo; Contra Costa; Solano; Lake; El Dorado; Placer;,1,2,NULL,no,prod,2016-11-14 13:14:29
502043,73-194-01541,"73-194, accession 01541",73-194 acc. 01541,"73-194, acc. 01541",4,Cut Frame (Vault),130000,NULL,NULL,NASA-FSR,2000000,NULL,1973-11-01,1973-11-30,frames 9 x 9 inches,9,9,1,0,0,60%,NULL,Aerochrome 2443,0,0,0,1,510-900 nm,0,1,0,0,Positive Transparency; Cut Frame; Color Infrared,,,Cut Frame,,,,Positive Transparency,,,,0,1,NULL,3rd generation,"RC-10,  # 17",153.17mm,U-2 #5,NULL,65000,NULL,NULL,"Jack Estes/University of California, Santa Barbara",NASA - Ames,"Eros Data Center and Remote Sensing Research Unit, University of California","Photograph numbers 6520 and 6521 also held as cut frames. Support for 74-SR-0102 Project. GMT used. Imagery acquired April 23, 1975 and April 1981.",Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,"San Benito, Monterey, San Luis Obispo, Santa Barbara, Ventura, Los Angeles, Kern, Tulare, Kings, Fresno, Madera, Merced",1,0,NULL,no,prod,2011-07-22 15:21:02
502044,73-205-01562,"73-205, acc. 01562",73-205 acc. 01562,"73-205, acc. 01562",5,Roll Film Collection,130000,NULL,NULL,NASA-FSR,2000000,NULL,1973-12-10,1973-12-10,frames 9 x 9 inches,9,9,1,0,0,60%,10-20%,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,2nd generation,RC-10 #23,6 in. (152.4mm),"U-2, #4",N-S,65000,NULL,NULL,74-SR-0101 Support,NASA - Ames,NASA - Ames,Partial coverage only (frames 5105-5144 and 5146-5147).  See FSR-388 for coverage areas of frames held.,Public Domain,NULL,California - Regions,San Diego; Orange; Los Angeles; Riverside; San Bernardino;,1,0,NULL,no,prod,2017-01-04 13:30:52
502045,73-207-01584,"73-207, accession 01584",73-207 acc. 01584,"73-207, acc. 01584",4,Cut Frame (Vault),130000,NULL,NULL,NASA-FSR,2000000,NULL,1973-12-18,1973-12-18,frames 9 x 9 inches,9,9,0,1,0,60%,NULL,3400,1,0,0,0,400-700 nm,0,1,0,0,Positive Transparency; Cut Frame; Black & White,Black & White,,Cut Frame,,,,Positive Transparency,,,,0,1,None,3rd generation,"HC-730L, # 7",6 inches (152.4mm),"U-2, #5",Various,65000,NULL,NULL,ERTS - 1 Aircraft Support,NASA - Ames,NASA - Ames,NULL,Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,Monterey; Santa Cruz; San Mateo; San Francisco; Marin; Sonoma; Mendocino; Humboldt; Del Norte;,1,0,NULL,no,prod,2017-01-06 15:37:39
502046,74-005-01587,"74-005, acc. 01587",74-005 acc. 01587,"74-005, acc. 01587",5,Roll Film Collection,32500,NULL,NULL,NASA-FSR,2000000,NULL,1974-01-21,1974-01-21,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,NULL,2400,1,0,0,0,510-700nm,0,1,0,0,Positive Transparency; Black & White,Black & White,,,,,,Positive Transparency,,,,1,0,NULL,3rd generation,"HR-732, # 9",24 inches (609.6mm),NULL,Various,65000,NULL,NULL,"OES, State of California",NASA - Ames,NASA - Ames,Post-Flood Damage Assessment.,Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,Sacramento; Yolo; Sutter; Yuba; Butte; Colusa; Glenn; Tehama; Shasta; Trinity,1,2,NULL,no,prod,2016-11-14 13:16:56
502047,74-006-01581,"74-006, acc. 01581",74-006 acc. 01581,"74-006, acc. 01581",5,Roll Film Collection,32500,NULL,NULL,NASA-FSR,2000000,NULL,1974-01-21,1974-01-21,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,NULL,2424,0,1,0,0,730-900 nm,0,1,0,0,Positive Transparency; Black & White-infrared,,,,,,,Positive Transparency,,Black & White-infrared,,1,0,NULL,3rd generation,"HR-732C, # 19",24 inches (609.6mm),#4,Various,65000,NULL,NULL,"OES, State of California",NASA - Ames,NASA - Ames,Post-Flood Damage Assessment.,Public Domain,NULL,California - Regions,Sonoma; Mendocino; Humboldt; Del Norte; Trinity; Siskiyou; Shasta; Tehama; Butte; Glenn,1,2,NULL,yes,prod,2016-11-14 13:23:39
502048,74-046-01658,"74-046, acc. 01658",74-046 acc. 01658,"74-046, acc. 01658",5,Roll Film Collection,445724,NULL,NULL,NASA-FSR,1000000,NULL,1974-03-27,1974-03-27,frames 70mm,NULL,NULL,1,0,0,60%,NULL,Kodak 2424,0,1,0,0,690-760nm,0,1,0,0,Positive Transparency; Black & White-infrared,,,,,,,Positive Transparency,,Black & White-infrared,,1,0,NULL,3rd generation,Vinten # 13,1.75 inches,U-2 # 4,NULL,65000,NULL,NULL,"Hovis, Goddard Space Flight Center",NASA - Ames,Eros Data Center,F-stop 9.5 shutter speed 1/250-,Public Domain,NULL,California - Regions,Ventura; Santa Barbara;,1,0,14,no,prod,2012-08-06 11:33:02
502049,74-046-01659,"74-046, acc. 01659",74-046 acc. 01659,"74-046, acc. 01659",5,Roll Film Collection,445724,NULL,NULL,NASA-FSR,1000000,NULL,1974-03-27,1974-03-27,frames 70mm,NULL,NULL,1,0,0,60%,NULL,Kodak SO-242,0,0,1,0,400-700nm,0,1,0,0,Positive Transparency; Color,,Color,,,,,Positive Transparency,,,,1,0,NULL,3rd generation,Vinten # 14,1.75 inches,U-2 # 4,NULL,65000,NULL,NULL,"Hovis, Goddard Space Flight Center",NASA - Ames,Eros Data Center,F stop 3.5-shutter speed 250,Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,Ventura; Santa Barbara;,1,0,14,no,prod,2012-08-06 11:33:02
502050,74-047-01660,"74-047, acc. 01660",74-047 acc. 01660,"74-047, acc. 01660",5,Roll Film Collection,433333,NULL,NULL,NASA-FSR,2000000,NULL,1974-04-02,1974-04-02,frames 70mm,NULL,NULL,1,0,0,60%,NULL,Kodak SO-242,0,0,1,0,400-700nm,0,1,0,0,Positive Transparency; Color,,Color,,,,,Positive Transparency,,,,1,0,None,3rd generation,Vinten # 11,1.72 inches (43.75mm),U-2 # 4,NULL,65000,NULL,NULL,"NASA / Ames Research Center, Moffet Field, CA",NASA - Ames,Eros Data Center,F- stop 3.5 at 1/250 shutter speed.,Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,Los Angeles; Ventura; Santa Barbara; Kern;,1,0,NULL,no,prod,2012-08-06 11:33:02
502051,74-049-01669,"74-049, acc. 01669",74-049,74-049,5,Roll Film Collection,130000,NULL,NULL,NASA-FSR,2000000,NULL,1974-04-04,1974-04-04,frames 9 x 9 inches,9,9,1,0,0,60%,NULL,2443,0,0,0,1,510-900 nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,Wratten 12 and 20 blue.,3rd generation,"RC-10, # 23",153.21mm,U-2 # 4,NULL,65000,NULL,NULL,Ferry (NASA/ARC) and Estes (UCSB),NASA - Ames,Eros Data Center. and UCSB/GRSU,F-stop f8 and 1/225 shutter speed. Total of 214 frames. Imagery acquired August 1975 and April 1981.,Public Domain,NULL,California - Regions,"Santa Clara, Santa Cruz, San Benito, Monterey, San Luis Obispo, Ventura, Kern, Kings Tulare, Fresno, Madera, Mariposa, Merced",1,0,NULL,no,prod,2012-08-06 11:33:02
502052,74-072-01744,"74-072, accession 01744",74-072 acc. 01744,"74-072, acc. 01744",4,Cut Frame (Vault),130000,NULL,NULL,NASA-FSR,2000000,NULL,1974-05-07,1974-05-07,frames 9 x 9 inches,9,9,1,0,0,NULL,NULL,3400,1,0,0,0,510-700 nm,0,1,0,0,Positive Transparency; Cut Frame; Black & White,Black & White,,Cut Frame,,,,Positive Transparency,,,,0,1,NULL,2nd generation,"RC-10,  # 23",6 inches (152.4mm),NASA  U-2 #4,Various,65000,NULL,NULL,R-NAV Flight Test,NASA - Ames,NASA - Ames,"Test of R-NAV system, various single shots.  See FSR-454 for location coverage.",Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,Riverside; San Bernardino; Los Angeles; Ventura; Kern; Tulare; Fresno; San Benito;,1,0,NULL,no,prod,2017-01-04 13:32:55
502053,74-074-01749,"74-074, acc. 01749",74-074 acc. 01749,"74-074, acc. 01749",5,Roll Film Collection,130000,NULL,NULL,NASA-FSR,2000000,NULL,1974-05-09,1974-05-09,frames 9 x 9 inches,9,9,1,0,0,60%,20%,3400,1,0,0,0,510-700nm,0,1,0,0,Positive Transparency; Black & White,Black & White,,,,,,Positive Transparency,,,,1,0,NULL,3rd generation,"RC-10,  # 23",6 inches (152.4mm),NULL,East-West,65000,NULL,NULL,ERAP Data R & D Support,NASA - Ames,NASA - Ames,NULL,Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,Fresno; Madera; Merced; Stanislaus; San Benito; Santa Clara; Mariposa;,1,0,NULL,no,prod,2017-01-06 15:37:39
502054,74-085A-01784,"74-085A, acc. 01784",74-085A acc. 01784,"74-085A, acc. 01784",5,Roll Film Collection,32500,NULL,NULL,NASA-FSR,2000000,NULL,1974-05-23,1974-05-23,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,20%,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HR-732C, # 19",24 inches (609.6mm),#5,East-West,65000,NULL,NULL,ERAP Data R and D Support,NASA - Ames,NASA - Ames,NULL,Public Domain,NULL,California - Regions,Fresno; Madera; Merced; Stanislaus; San Benito; Santa Clara; Mariposa;,1,1,207,no,prod,2016-11-14 13:36:42
502055,74-085A-01785,"74-085A, acc.01785",74-085A acc.01785,"74-085A, acc.01785",5,Roll Film Collection,32500,NULL,NULL,NASA-FSR,2000000,NULL,1974-05-23,1974-05-23,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,20%,SO-242,0,0,1,0,400-700nm,0,1,0,0,Positive Transparency; Color,,Color,,,,,Positive Transparency,,,,1,0,NULL,3rd generation,"HR-732R, # 20",24 inches (609.6mm),#5,East-West,65000,NULL,NULL,ERAP Data R &D Support,NASA - Ames,NASA - Ames,NULL,Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,Fresno; Madera; Merced; Stanislaus; San Benito; Santa Clara; Mariposa;,1,2,NULL,no,prod,2016-11-14 13:37:42
502056,74-109-01835,"74-109, acc. 01835",74-109 acc. 01835,"74-109, acc. 01835",2,ANNEX2,130000,NULL,NULL,NASA-FSR,2000000,NULL,1974-06-27,1974-06-27,frames 9 x 9 inches,9,9,1,0,0,60%,20%,2443,0,0,0,1,510-900 nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"RC-10, # 35",6 inches (152.4mm),NULL,North-South,65000,NULL,NULL,"Bibles, BLM",NASA - Ames,NASA - Ames,NULL,Public Domain,NULL,United States - Regions,Sierra (California); Plumas; Lassen; Modoc; Washoe (Nevada); Humboldt (Nevada);,1,0,NULL,no,prod,2017-01-06 15:37:39
502057,74-116-01836,"74-116, acc. 01836",74-116 acc. 01836,"74-116, acc. 01836",5,Roll Film Collection,32500,NULL,NULL,NASA-FSR,2000000,NULL,1974-07-11,1974-07-11,frames 9 x 18 inches,9,18,1,0,0,60%,NULL,SO-242,0,0,1,0,NULL,0,1,0,0,Positive Transparency; Color,,Color,,,,,Positive Transparency,,,,1,0,NULL,3rd generation,"HR-732, # 20",24 inches (609.6mm),NULL,Various,65000,NULL,NULL,M.R. Wash,NASA - Ames,NASA - Ames,Colusa and Crows Landing NALF.,Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,Stanislaus; Colusa;,1,0,NULL,no,prod,2016-11-14 13:38:49
502058,74-129-01889-R,"74-129, acc. 01889 (R)",74-129 acc. 01889 (R ),"74-129, acc. 01889 (R)",5,Roll Film Collection,21666,NULL,NULL,NASA-FSR,2000000,NULL,1974-07-25,1974-07-25,frames 9 x 18 inches,NULL,NULL,1,0,1,60%,NULL,2443,0,0,0,1,510-900 nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HR-733, # 28",36 inches (914.4mm),NULL,Various,65000,NULL,NULL,Camera Test,NASA - Ames,NASA - Ames,"Additional index scale is 1:250,000.",Public Domain,NULL,California - Regions,Santa Clara; San Mateo; Alameda; San Joaquin;,1,1,256,yes,prod,2012-08-17 10:17:07
502059,74-133-01893,"74-133, acc. 01893",74-133 acc. 01893,"74-133, acc. 01893",5,Roll Film Collection,130000,NULL,NULL,NASA-FSR,2000000,NULL,1974-08-02,1974-08-02,frames 9 x 9 inches,9,9,1,0,0,60%,10%,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"RC-10, # 17",6 inches (152.4mm),NASA  U-2 #4,NULL,65000,NULL,NULL,"Deerwester, NASA/ARC and Ferry, NASA/ARC",NASA - Ames,UCSB/GRSU,Received: 19810401.,Public Domain,NULL,California - Regions,Kern; Tulare; Kings; Fresno; Madera; Merced; Mariposa;,1,0,NULL,no,prod,2017-01-06 15:37:39
502060,74-139-01894,"74-139, acc. 01894",74-139 acc. 01894,"74-139, acc. 01894",5,Roll Film Collection,130000,NULL,NULL,NASA-FSR,2000000,NULL,1974-08-15,1974-08-15,frames 9 x 9 inches,9,9,1,0,0,60%,10%,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"RC-10, # 17",6 inches (152.4mm),NASA  U-2 #4,NULL,65000,NULL,NULL,Deerwester and Ferry NASA/ARC,NASA - Ames,UCSB/GRSU,Received: 19810401.,Public Domain,NULL,California - Regions,Ventura; Santa Barbara; San Luis Obispo; Kern; Kings; Fresno; Madera; Merced; Stanislaus;,1,0,NULL,no,prod,2017-01-04 13:35:57
502061,74-142-01902,"74-142, acc. 01902",74-142 acc. 01902,"74-142, acc. 01902",5,Roll Film Collection,130000,NULL,NULL,NASA-FSR,2000000,NULL,1974-08-20,1974-08-20,frames 9 x 9 inches,9,9,1,0,0,60%,NULL,aerial color SO-242,0,1,0,0,720-900nm,0,1,0,0,Positive Transparency; Black & White-infrared,,,,,,,Positive Transparency,,Black & White-infrared,,1,0,"Wratten 25, 89b",3rd generation,RC-10 #17,153.21mm,U-2 Aircraft #5,NULL,65000,NULL,NULL,"NASA / Ames Research Center, Moffet Field, CA",NASA - Ames,Eros Data Center,Some chemical spotting; static streaking; fogging in upper right of frames.,Public Domain,NULL,California - Regions,Orange; Los Angeles; Ventura; San Luis Obispo; Monterey; Santa Cruz; Santa Clara; San Mateo; Alameda; Contra Costa,1,0,NULL,no,prod,2012-08-06 11:33:02
502062,74-161-01931,"74-161, acc. 01931",74-161 acc. 01931,"74-161, acc. 01931",5,Roll Film Collection,32500,NULL,NULL,NASA-FSR,2000000,NULL,1974-09-18,1974-09-18,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,NULL,3400,1,0,0,0,510-700nm,0,1,0,0,Positive Transparency; Black & White,Black & White,,,,,,Positive Transparency,,,,1,0,NULL,3rd generation,"HR-732, # 18",24 inches (609.6mm),#5,NULL,65000,NULL,NULL,"WASH, NASA/ARC",NASA - Ames,NASA - Ames,Moffett Field.,Reproduction rights held by the Regents of the University of California.,NULL,Santa Clara County (California),Santa Clara;,1,0,NULL,no,prod,2016-11-14 13:40:55
502063,74-164A-01923,"74-164A, acc. 01923",74-164A acc. 01923,"74-164A, acc. 01923",5,Roll Film Collection,22000,NULL,NULL,NASA-FSR,2000000,NULL,1974-09-23,1974-09-23,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,NULL,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HR-732, # 20",24 inches (609.6mm),#4,Various,44000,NULL,NULL,"Deerwester, NASA / ARC",NASA - Ames,NASA - Ames,Davis and Sacramento,Public Domain,NULL,California - Regions,Yolo; Sacramento;,1,0,NULL,no,prod,2016-11-14 13:44:18
502064,74-164B-01924,"74-164B, acc. 01924",74-164B acc. 01924,"74-164B, acc. 01924",5,Roll Film Collection,25500,NULL,NULL,NASA-FSR,1000000,NULL,1974-09-23,1974-09-23,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,10%,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HR-732, # 20",24 inches (609.6mm),NASA  U-2 #4,NULL,51000,NULL,NULL,UC Santa Barbara,NASA - Ames,UCSB/GRSU,Emulsion defect throughout roll (2copies).,Public Domain,NULL,Monterey County (California),Monterey;,1,0,NULL,no,prod,2016-11-14 13:45:31
502065,74-199-01973,"74-199, acc. 01973",74-199 acc. 01973,"74-199, acc. 01973",5,Roll Film Collection,130000,NULL,NULL,NASA-FSR,2000000,NULL,1974-11-22,1974-11-22,frames 9 x 9 inches,9,9,1,0,0,60%,10%,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"RC-10, # 35",6 inches (152.4mm),NASA  U-2 #4,NULL,65000,NULL,NULL,"Colwell/Estes, University of California",NASA - Ames,UCSB/GRSU,Slightly underexposed.,Public Domain,NULL,California - Regions,Ventura; Santa Barbara; San Luis Obispo; Kern; Fresno; Monterey; San Benito; Merced; Santa Cruz; Santa Clara,1,2,NULL,no,prod,2017-07-19 10:11:27
502066,74-203-01976,"74-203, acc. 01976",74-203 acc. 01976,"74-203, acc. 01976",5,Roll Film Collection,130000,NULL,NULL,NASA-FSR,500000,NULL,1974-12-06,1974-12-06,frames 9 x 9 inches,NULL,NULL,1,0,0,60%,10%,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"RC-10, # 36",6 inches (152.4mm),NASA U-2 #5,NULL,65000,NULL,NULL,"Colwell/Estes (University of California), and Ferry, NASA / ARC",NASA - Ames,UCSB/GRSU,Received: 19810401.,Public Domain,NULL,California - Regions,Kern; Tulare;,1,2,NULL,no,prod,2016-11-14 13:51:14
502067,74-203-01977,"74-203, acc. 01977",74-203 acc. 01977,"74-203, acc. 01977",5,Roll Film Collection,32500,NULL,NULL,NASA-FSR,NULL,NULL,1974-12-06,1974-12-06,frames 9 x 18 inches,NULL,NULL,1,0,0,60%,10%,2443,0,0,0,1,510-900nm,0,1,0,0,Positive Transparency; Color-infrared,,,,,,,Positive Transparency,,Color-infrared,,1,0,NULL,3rd generation,"HR-732, # 38",24 inches (609.6mm),NASA U-2 #5,NULL,65000,NULL,NULL,"Colwell / Estes, UC and Ferry, NASA / ARC",NASA - Ames,UCSB/GRSU,Received: 19810401. Frame #69 blurred.,Public Domain,NULL,California - Regions,Kern; Tulare;,1,2,NULL,yes,prod,2016-11-14 13:49:49
502068,74-206-01981,"74-206, accession 01981",74-206 acc. 01981,"74-206, acc. 01981",4 5,"Cut Frame (Vault), Roll Film Collection",130000,NULL,NULL,NASA-FSR,2000000,NULL,1974-12-13,1974-12-13,frames 9 x 9 inches,9,9,1,0,0,60%,10%,SO-242,0,0,1,0,400-700 nm,0,1,0,0,Positive Transparency; Cut Frame; Color,,Color,Cut Frame,,,,Positive Transparency,,,,1,1,NULL,3rd generation,"RC-10, # 33",6 inches (152.4mm),NASA  U-2 #5,NULL,65000,NULL,NULL,"Rowland, USGS; Millard, NASA; ARC",NASA - Ames,"Remote Sensing Research Unit, University of California, Santa Barbara",Frames 1467 through 1538. Two copies of roll film held in collection.,Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,Santa Barbara;,1,2,NULL,no,prod,2017-01-04 13:42:44
